index,latitude,longitude,calczip
82574,29.73862737,-95.40453659,77019
82608,29.57520482,-95.11641696,77058
82618,29.76942627,-95.20216378,77015
82648,29.88661474,-95.35499577,77039
82827,29.83491712,-95.29376208,77028
82866,30.0390282,-95.23902133,77339
82961,29.78635409,-95.58616646,77079
83017,29.77548789,-95.42021941,77007
83195,29.80160787,-95.81751706,None
83209,29.79302222,-95.68838501,77094
83222,29.60403434,-95.21968081,77089
83410,29.768100800000003,-95.6436462,77077
83468,29.768100800000003,-95.6436462,77077
83476,29.768100800000003,-95.6436462,77077
83529,29.73308468,-95.48042847,77057
83693,29.68346608,-95.50270843,77096
83731,29.73308468,-95.48042847,77057
83792,29.93181221,-95.412407,77060
83853,29.65099331,-95.48215487,77035
83867,29.70720283,-95.28607931,77012
83869,29.70720283,-95.28607931,77012
83964,29.70181701,-95.49302195,77081
84007,29.83251764,-95.52639016,77080
84015,29.772237800000003,-95.55017847,77042
84027,29.74390612,-95.33782188,77003
84084,29.83251764,-95.52639016,77080
84103,29.706230100000003,-95.40301521,77030
84108,29.706230100000003,-95.40301521,77030
84128,29.60284808,-95.21883404,77089
84211,29.62289939,-95.2369032,77075
84214,29.62289939,-95.2369032,77075
84216,29.77357102,-95.54687498,77042
84217,29.62295698,-95.23445611,77075
84218,29.77357102,-95.54687498,77042
84225,29.79511463,-95.54922619,77080
84232,29.62421027,-95.23451916,77075
84243,29.70900354,-95.61914826,77072
84245,29.70902247,-95.6171036,77072
84248,29.70825013,-95.61710363,77072
84251,29.70746792,-95.61709588,77072
84255,29.70824623,-95.61473083,77072
84323,30.067649900000003,-95.16171216,77345
84337,29.59379011,-95.50198375,77489
84376,29.79149823,-95.35305787,77009
84411,29.73927124,-95.34582524,77003
84453,29.78504295,-95.54899559999998,77080
84512,29.78888133,-95.38208776,77009
84528,29.77902614,-95.23384867,77013
84541,29.74521056,-95.37551888,77002
84588,29.69207181,-95.59996037,77072
84613,29.76467114,-95.40476740000001,77007
84656,29.79302222,-95.68838501,77094
84803,29.79199224,-95.52919004,77080
84817,29.73547175,-95.32918559999999,77023
84958,29.79603772,-95.5159378,77055
84969,29.69980045,-95.57772067,77072
84972,29.70071224,-95.54462431,77036
84978,29.69993963,-95.54493711,77036
84990,29.69394304,-95.53865806,77036
85010,29.64214707,-95.36611183,77051
85020,29.66237063,-95.47633355,77096
85067,29.69311708,-95.53865053,77036
85082,29.85630413,-95.37195597,77076
85084,29.69229313,-95.53864299,77036
85201,29.67055885,-95.60134127,77099
85251,29.86292061,-95.4274066,77091
85257,29.62766843,-95.43964394,77045
85284,29.72959518,-95.53919972,77063
85336,29.83629232,-95.33422841,77093
85508,29.78987506,-95.38993847,77009
85528,29.84699181,-95.32164895,77093
85600,29.84726949,-95.39504661,77076
85613,29.6932811,-95.37128446,77021
85646,29.74276731,-95.4028854,77019
85758,29.81606751,-95.54935757,77080
85792,29.77116583,-95.57575219,77079
85802,29.64715955,-95.51846325,77071
85814,29.81603529,-95.55392389,77043
85873,29.80883683,-95.26973559999999,77013
85882,29.66148191,-95.6116868,77099
85896,29.5826131,-95.13803100000001,77062
85909,29.64190862,-95.48581704,77035
85927,29.63529598,-95.36319739,77051
85953,29.7783489,-95.35218052,77201
85962,29.66236675,-95.47678374,77096
85970,29.82466306,-95.40129846,77022
85995,29.76833924,-95.40185543,77007
86092,29.69809533,-95.61860658,77072
86098,29.69550898,-95.43106851,77025
86176,29.75531768,-95.56329354,77042
86191,29.84812895,-95.54880554,77040
86217,29.85642051,-95.29512795,77016
86244,29.76889235,-95.38053888,77201
86310,29.706230100000003,-95.40301521,77030
86354,29.74886316,-95.32963554,77003
86355,29.77650257,-95.31049348,77020
86357,29.77651031,-95.31351472,77020
86372,29.73975953,-95.29811859,77011
86373,29.65786358,-95.26762384,77061
86435,29.75481411,-95.59159854,77042
86448,29.91033163,-95.41207889,77037
86468,29.68623928,-95.35660547,77021
86732,29.85642051,-95.29512795,77016
86913,29.79611782,-95.36563108,77009
86920,29.71942712,-95.61762248,77082
86953,29.82101022,-95.35013736,77022
86975,29.82268977,-95.29792664,77028
87020,29.73323633,-95.28514858,77011
87022,29.7783261,-95.31048575,77020
87032,29.68450537,-95.3336411,77033
87073,29.800485700000003,-95.30184941,77026
87086,29.80786893,-95.36536407,77009
87413,30.06614089,-95.12242804,77336
87420,29.6185821,-95.470751,77085
87525,29.73256483,-95.28541554,77011
87568,29.64574238,-95.44647219,77045
87570,29.73333923,-95.50268559999999,77063
87572,29.68518833,-95.51184077,77036
87586,29.72849468,-95.50259411,77063
87587,29.72838792,-95.51037588,77063
87742,29.946142100000003,-95.43345632,77067
87857,29.61486943,-95.4986753,77085
87906,29.7627812,-95.36160265,77201
87981,29.81052637,-95.39936920000001,77008
87986,29.84921255,-95.39500431,77076
88000,29.92464649,-95.41175079,77060
88031,29.64214707,-95.36611183,77051
88182,29.74882688,-95.37518303,77002
88217,29.65163608,-95.52796933,77071
88349,29.74686232,-95.38567348,77006
88397,30.06620991,-95.21853627,77339
88521,29.72423744,-95.36804967,77004
88577,29.75442327,-95.58037565,77042
88590,29.67752447,-95.57066352,77099
88785,29.77709763,-95.3928376,77007
88787,29.87796753,-95.43290429,77088
88810,29.57863604,-95.14452363,77062
88850,29.67809877,-95.32505043,77033
89121,29.62232962,-95.27837372,77075
89123,29.74392711,-95.4517747,77027
89130,29.83955769,-95.3566819,77022
89132,29.73620419,-95.38787851,77006
89185,29.69207181,-95.59996037,77072
89198,29.84751691,-95.37614258,77076
89234,29.80465329,-95.38193509999999,77009
89248,29.7348041,-95.5357436,77063
89333,29.7164098,-95.26214587,77012
89447,29.78912345,-95.48005682,77055
89452,29.72743801,-95.28305058,77012
89472,29.74235089,-95.2605297,77029
89531,29.63318934,-95.4778665,77085
89586,29.78195381,-95.32196053,77020
89646,29.65099331,-95.48215487,77035
89708,29.77548789,-95.42021941,77007
89711,29.73376092,-95.45787806,77027
89725,29.7040271,-95.31805422,77023
89726,29.88037673,-95.45469665,77088
89727,29.76953348,-95.35560467,77201
89818,29.76577002,-95.56981653,77042
89835,29.69177062,-95.31683347,77087
89880,29.69587908,-95.35523233,77021
89908,29.59555305,-95.23437798,77089
89922,29.77364356,-95.41255188,77007
89942,29.750057199999997,-95.47696692,77056
89960,29.77576442,-95.57962795,77079
89974,29.7660484,-95.54209891,77042
89990,29.84192084,-95.371666,77076
90075,29.76881796,-95.35538475,77201
90087,29.65663144,-95.34426115,77033
90119,29.81321131,-95.34826672,77026
90254,29.59455288,-95.49233248,77489
90282,29.67787745,-95.54962927,77031
90321,29.77416219,-95.40621193,77007
90427,29.87354667,-95.41741173,77091
90496,29.67142108,-95.35778055,77033
90504,29.72022619,-95.41275019,77005
90534,29.67976582,-95.60421759,77099
90535,29.7164098,-95.26214587,77012
90586,29.7462978,-95.53476725,77063
90686,29.67253684,-95.31095897,77087
90919,29.78888702,-95.68833916,77094
90920,29.83174244,-95.48063774,77092
90928,29.65024402,-95.31042741,77061
90929,29.65671721,-95.29225911,77061
91011,29.72466096,-95.37023171,77004
91023,29.67899506,-95.35029605,77033
91074,29.73927124,-95.34582524,77003
91155,29.69911778,-95.34636697,77021
91176,29.81964695,-95.39952855,77022
91194,29.6989918,-95.58129111,77072
91207,29.74199494,-95.39935304,77006
91277,30.0568238,-95.25635956,77339
91329,29.66522782,-95.53720095,77031
91497,30.08004061,-95.20197745,77339
91513,29.92770182,-95.35591778,77039
91521,29.92770182,-95.35591778,77039
91523,29.88218954,-95.29126489,77016
91527,29.64096649,-95.29251854,77061
91535,30.08184652,-95.19967829999999,77339
91592,29.82529763,-95.42021764,77018
91593,29.86225417,-95.31520913,77016
91715,29.855598399999998,-95.38240807,77076
91716,29.66520889,-95.53048699,77071
91994,29.69587908,-95.35523233,77021
92109,29.74555639,-95.39052198,77006
92232,29.81410782,-95.46242529,77092
92235,29.82513812,-95.36766041,77022
92386,29.67888072,-95.26836406,77017
92427,29.85275265,-95.37052145,77076
92469,29.81843376,-95.52786256,77080
92495,29.70568454,-95.31029523,77023
92541,29.79738621,-95.50054920000001,77055
92553,29.64281837,-95.23292548,77587
92630,29.67840568,-95.51081855,77036
92829,29.86842442,-95.33841131,77093
92924,29.61591743,-95.1995434,77034
92930,29.61591743,-95.1995434,77034
92935,29.91771392,-95.3960621,77060
92990,29.59807766,-95.12409972,77059
93017,29.76307872,-95.60848991,77077
93045,29.74823956,-95.32146447,77011
93208,29.68450537,-95.3336411,77033
93267,29.67602539,-95.53928372,77036
93273,29.770807399999995,-95.54050441,77042
93306,29.79997071,-95.35724641,77009
93359,29.87086482,-95.48181269,77088
93379,29.63402007,-95.45796265,77035
93464,29.76427638,-95.36410525,77201
93526,30.048993300000003,-95.2160573,77339
93585,29.83257107,-95.36959829,77022
93591,29.84120372,-95.37165823,77076
93632,29.67097272,-95.38050831,77051
93685,29.7699109,-95.32751466,77020
93714,29.70906059,-95.34718309,77021
93772,29.70779037,-95.28347016,77012
93778,29.70779037,-95.28347016,77012
93795,29.71349357,-95.61469501,77072
93821,29.63074693,-95.43901829,77045
93920,29.66865724,-95.48625948,77096
93923,29.76691067,-95.57442472,77042
93969,29.75473585,-95.56723777,77042
94051,29.78859522,-95.59027854,77079
94089,29.742729200000003,-95.40544136,77019
94124,29.8171941,-95.39947514,77022
94156,29.82280733,-95.42747504,77018
94185,29.742803600000002,-95.39754482,77006
94211,29.668294899999996,-95.51638798,77071
94254,29.73172951,-95.4363861,77046
94369,29.73795311,-95.37998192,77006
94441,29.742729200000003,-95.40544136,77019
94813,29.78559291,-95.31125651,77026
94815,29.76307872,-95.60848991,77077
94820,29.99262712,-95.11403558,None
94838,29.81481356,-95.51689155,77080
94840,29.81481356,-95.51689155,77080
94855,29.76697123,-95.37716542,77201
94861,29.75311469,-95.40475456,77019
94880,29.76307872,-95.60848991,77077
94958,29.86416237,-95.30409235,77016
95046,29.74987988,-95.48603812,77057
95047,29.74987988,-95.48603812,77057
95110,29.82055276,-95.33232888,77026
95198,29.77947812,-95.36553956,77009
95254,29.867309000000002,-95.3565304,77093
95373,29.64293859,-95.36151116,77051
95479,29.75254811,-95.49546054,77057
95501,29.68077658,-95.34135443,77033
95527,29.71322242,-95.29020696,77023
95529,29.78652773,-95.58711245,77079
95540,29.71371742,-95.28836854,77012
95567,29.66221617,-95.51429747,77071
95607,29.85648389,-95.29159405,77016
95698,29.69475169,-95.59600818,77072
95747,29.71106082,-95.39702191,77030
95806,29.79603985,-95.40917965,77008
96002,29.62584719,-95.40009664,77047
96007,29.76691067,-95.57442472,77042
96022,29.62626081,-95.4326477,77045
96057,29.63303957,-95.35768133,77048
96158,29.70303512,-95.24722696,77017
96323,29.679815299999998,-95.31266776,77087
96364,30.05990352,-95.19803742,77339
96404,29.68548583,-95.28028876,77087
96425,29.73546423,-95.36673748,77002
96668,29.98770057,-95.13946104,77346
96878,29.78151501,-95.29322816,77020
96933,29.79179157,-95.31300997,77026
96944,29.79397946,-95.3130532,77026
96960,29.79447363,-95.31233989,77026
96975,29.78191363,-95.31503299,77020
96983,29.78191956,-95.31424718,77020
96997,29.78110501,-95.3142547,77020
97032,29.74065967,-95.26911153,77012
97086,29.946142100000003,-95.43345632,77067
97171,29.70379072,-95.47834786,77081
97182,29.78859522,-95.59027854,77079
97239,29.85005771,-95.53744507,77040
97404,29.76691067,-95.57442472,77042
97499,29.64138794,-95.35964197,77051
97661,29.88714594,-95.30450443,77016
97675,29.63074693,-95.43901829,77045
97703,29.8643189,-95.39773554,77076
97754,29.86410719,-95.30776205,77016
97840,29.750057199999997,-95.47696692,77056
97906,29.81150255,-95.38089758,77022
97976,29.81097591,-95.51251981,77080
98073,29.72954175,-95.32469948,77023
98104,29.79998008,-95.35430918,77009
98107,29.79998008,-95.35430918,77009
98147,29.74764243,-95.56957243,77042
98172,29.65521632,-95.37541189,77051
98296,29.85713073,-95.40946485,77076
98311,29.77196876,-95.40728,77007
98324,29.78044308,-95.42887123,77007
98433,29.800485700000003,-95.30184941,77026
98465,29.75489421,-95.32922370000001,77020
98466,29.75489421,-95.32922370000001,77020
98472,29.77196876,-95.40728,77007
98611,29.946142100000003,-95.43345632,77067
98812,29.56647492,-95.10591896,77058
98814,30.06912253,-95.19648316,77339
98855,29.75392152,-95.6061096,77077
98876,29.65577509,-95.54553222,77031
98941,30.098571399999997,-95.11903579,77336
98950,29.75038709,-95.3650207,77002
98956,29.63086122,-95.49340813,77085
99007,29.64138794,-95.35964197,77051
99069,29.75038709,-95.3650207,77002
99101,29.75038709,-95.3650207,77002
99180,29.75712026,-95.34516903,77003
99207,29.66051286,-95.51710516,77071
99235,30.01022473,-95.10928361,None
99310,29.82186705,-95.5333252,77080
99357,29.75038709,-95.3650207,77002
99419,29.72223477,-95.40853882,77005
99445,29.83629232,-95.33422841,77093
99519,29.8423059,-95.28451764,77028
99728,29.61707849,-95.45995868,77085
99818,29.87141356,-95.38488746,77076
100066,29.72223477,-95.40853882,77005
100084,29.69911778,-95.34636697,77021
100132,29.769235499999997,-95.47323611,77056
100181,29.71176715,-95.56740566,77042
100213,29.75279433,-95.33657084,77003
100301,29.75038709,-95.3650207,77002
100404,29.57235152,-95.13575748,77062
100451,29.84285932,-95.47972874,77092
100671,29.78251647,-95.36283117,77009
100801,29.65695359,-95.45724616,77035
100853,29.72505957,-95.37245179,77004
100873,29.80033307,-95.68846902,77084
100916,29.69394304,-95.53865806,77036
100924,29.7423783,-95.3899154,77006
100925,29.69311708,-95.53865053,77036
100934,29.69229313,-95.53864299,77036
100936,29.70071224,-95.54462431,77036
100941,29.69993963,-95.54493711,77036
101180,30.06037856,-95.21984041,77339
101206,29.72282028,-95.32411948,77023
101208,29.778053200000002,-95.56324772,77079
101270,29.73306476,-95.36737815,77004
101277,29.73370361,-95.36687458,77002
101323,29.66777603,-95.57346340000001,77099
101373,29.71775442,-95.26217646,77012
101533,29.7256528,-95.40438838,77098
101537,29.74877917,-95.41648104,77019
101559,29.8454178,-95.41098847,77018
101589,29.87099272,-95.35189051,77093
101633,29.68447687,-95.51863868,77036
101634,29.701671700000002,-95.54195399,77036
101641,29.7030907,-95.53900898,77036
101642,29.706503,-95.53615571,77036
101645,29.70745473,-95.53387445,77036
101651,29.71231842,-95.53506478,77036
101657,29.73155583,-95.35230261,77003
101709,29.75392152,-95.6061096,77077
101965,29.64101722,-95.44323352,77045
102050,29.714836100000003,-95.31547542,77023
102054,29.797342200000003,-95.50574489,77055
102091,29.77860837,-95.56252278,77079
102114,29.77332866,-95.24736385,77029
102147,29.61202059,-95.39267722,77047
102220,29.750057199999997,-95.47696692,77056
102224,29.750057199999997,-95.47696692,77056
102251,29.7582798,-95.36896511,77201
102426,29.7582798,-95.36896511,77201
102495,29.64459994,-95.35604851,77051
102670,29.61583432,-95.23297018,77075
102689,29.82919318,-95.3377151,77093
102720,29.7570224,-95.38223156,77002
102810,29.67861377,-95.28656008,77087
102948,29.76371763,-95.37694212,77201
102953,29.76371763,-95.37694212,77201
103046,29.83999829,-95.38132475,77022
103064,29.78068358,-95.20137795,77015
103282,29.78051951,-95.56977846,77079
103363,29.70193684,-95.33238982,77021
103378,30.0433005,-95.19709768,77339
103382,29.63905535,-95.43955995,77045
103384,29.6402398,-95.43958277,77045
103398,29.69350632,-95.42280573,77025
103421,29.72752198,-95.48029326,77081
103476,29.70037233,-95.6016365,77072
103546,29.78414334,-95.45677943,77008
103575,29.84033208,-95.38078307,77076
103577,29.68010144,-95.58299257,77072
103861,29.68487547,-95.59236906,77072
103901,29.84431072,-95.47840125,77092
103954,29.69595142,-95.35822301,77021
103989,29.64293859,-95.36151116,77051
104114,29.84510225,-95.29851539,77016
104159,29.71759216,-95.38054668,77004
104182,29.74412358,-95.36743931,77002
104193,29.93181221,-95.412407,77060
104195,29.67386049,-95.30036174,77087
104200,29.88336194,-95.36885079999999,77037
104229,29.983381400000003,-95.28618254,77338
104262,29.66533462,-95.35559857,77051
104500,29.76940525,-95.32326496,77020
104523,29.66051286,-95.51710516,77071
104561,29.72022619,-95.41275019,77005
104585,29.64459994,-95.35604851,77051
104647,29.56647492,-95.10591896,77058
104699,29.66329201,-95.51336675,77071
104835,29.85643407,-95.46810405,77091
104846,29.70619018,-95.57323456,77072
104852,29.82459073,-95.33592213,77026
104946,29.68010144,-95.58299257,77072
105054,29.72505957,-95.37245179,77004
105088,29.70002566,-95.50347142,77081
105132,29.73927124,-95.34582524,77003
105148,29.84509473,-95.4179459,77018
105236,29.68010144,-95.58299257,77072
105357,29.80590939,-95.35746815,77009
105401,29.70714578,-95.54951473,77036
105424,29.76736062,-95.33469388,77020
105487,29.60690573,-95.12311978,77059
105640,29.61591398,-95.25690251,77075
105709,29.80002594,-95.37386328,77009
105734,29.78890805,-95.39416509,77009
105755,29.70750034,-95.33361804,77023
105817,29.58972269,-95.47625206,77053
105829,29.67045774,-95.31034086,77087
105968,29.66007121,-95.46011106,77096
106012,29.74647146,-95.29776763,77011
106085,29.706230100000003,-95.40301521,77030
106103,29.77332866,-95.24736385,77029
106111,29.85452646,-95.30050662,77016
106181,29.76318951,-95.21784805,77547
106309,29.79984867,-95.54023744,77080
106361,29.85452646,-95.30050662,77016
106371,29.82529763,-95.42021764,77018
106411,29.80001067,-95.21385964,77013
106463,29.71096813,-95.48680113,77081
106499,29.78504295,-95.54899559999998,77080
106546,29.59329974,-95.23140724,77089
106566,29.83526236,-95.49581146,77092
106580,29.67045774,-95.31034086,77087
106582,29.83924304,-95.50633999,77080
106595,29.69473459,-95.34631356,77021
106609,29.72505957,-95.37245179,77004
106631,29.71096813,-95.48680113,77081
106682,29.69215964,-95.35689546,77021
106736,29.80034263,-95.29939271,77026
106795,29.76619717,-95.38238529,77201
107037,29.72970584,-95.61455539,77077
107040,29.72762878,-95.61357883,77082
107073,29.77188502,-95.41344451,77007
107126,29.768100800000003,-95.6436462,77077
107138,29.78716273,-95.33586402,77026
107181,29.73928835,-95.41069802,77019
107225,29.768100800000003,-95.6436462,77077
107229,29.8692139,-95.37683903,77076
107317,29.80895283,-95.39236912,77022
107324,29.81052637,-95.39936920000001,77008
107449,29.74069209,-95.38202659,77006
107451,29.74065398,-95.38545238,77006
107455,29.74242208,-95.38547518,77006
107608,29.70821953,-95.48882296,77081
107664,30.02601624,-95.11451717,77336
107665,29.69749639,-95.27530665,77017
107694,29.55605214,-95.14142168,77598
107711,29.72505957,-95.37245179,77004
107721,30.02601624,-95.11451717,77336
107723,29.66329201,-95.51336675,77071
107724,29.84269525,-95.36257923,77076
107777,29.88522049,-95.29683069,77016
107967,29.69101904,-95.27289576,77017
108109,29.69402129,-95.60805524,77072
108122,29.68054,-95.48069756,77096
108132,29.80936824,-95.55444345,77043
108221,29.77287303,-95.30947106,77020
108232,29.92770182,-95.35591778,77039
108259,29.78693776,-95.40220638,77007
108263,29.77031131,-95.64240265,77077
108328,30.08441688,-95.17644364,77345
108329,29.58752861,-95.11479315,77059
108353,29.66830447,-95.34002693,77033
108415,29.82816504,-95.33770759,77093
108416,29.61110907,-95.47857083,77085
108471,29.58613013,-95.13494863,77062
108503,29.83041756,-95.33438883,77093
108554,29.63338481,-95.4375,77045
108557,29.63333118,-95.43460087,77045
108579,29.60854919,-95.2463913,77075
108587,29.75271422,-95.38486482,77002
108628,29.74915315,-95.37745676,77002
108650,29.69729809,-95.55053714,77036
108710,29.750057199999997,-95.47696692,77056
108717,29.750057199999997,-95.47696692,77056
108757,29.750057199999997,-95.47696692,77056
108762,29.81890672,-95.39343268,77022
108769,29.76783751,-95.5529099,77042
108825,29.74764243,-95.56957243,77042
108827,29.65348632,-95.35536947,77051
108919,29.77614464,-95.40103107,77007
108955,29.80625347,-95.47637941,77055
109033,29.63458625,-95.4972419,77085
109034,29.63458625,-95.4972419,77085
109321,29.77840414,-95.41589346,77007
109323,29.63458625,-95.4972419,77085
109335,29.686758500000003,-95.43142891,77025
109510,29.78844862,-95.36697954,77009
109519,29.62825958,-95.26677711,77075
109530,29.78844862,-95.36697954,77009
109537,29.81462852,-95.53078451,77080
109600,29.69976051,-95.58132168,77072
109643,30.01887365,-95.11021914,77336
110052,29.7323348,-95.36417661,77002
110282,29.75041766,-95.39207214,77006
110581,29.80033307,-95.68846902,77084
110655,29.6425685,-95.53216540000001,77071
110664,29.69774222,-95.62029528,77083
110736,29.84975811,-95.48887635,77092
110767,29.77829941,-95.59015649999999,77079
110888,29.73927124,-95.34582524,77003
110943,29.77310368,-95.544426,77042
111118,29.76942627,-95.20216378,77015
111256,29.61696266,-95.33200828,77048
111258,29.61695755,-95.33117644,77048
111281,29.71346476,-95.28852849,77012
111286,29.71447941,-95.28717114,77012
111311,29.71448696,-95.53893275,77036
111375,29.84891138,-95.4888686,77092
111378,29.84891138,-95.4888686,77092
111391,29.61042972,-95.19633964,77034
111468,29.80625347,-95.47637941,77055
111502,29.63633963,-95.43469221,77045
111529,29.76661675,-95.61337276,77077
111663,29.74131384,-95.29078672,77011
111776,29.7582798,-95.36896511,77201
111902,29.8195267,-95.52156821,77080
112023,29.82517051,-95.44461053,77018
112247,29.671921299999998,-95.58767191,77099
112254,29.6789131,-95.44908909,77025
112282,29.62498465,-95.34407815,77048
112388,29.66306109,-95.49327098,77096
112424,29.71458083,-95.52336941,77036
112499,29.63667869,-95.43843075,77045
112515,29.64113269,-95.37488533,77051
112678,29.668766100000003,-95.30260469,77087
112762,29.714836100000003,-95.31547542,77023
112763,29.68353659,-95.29295346,77087
112780,29.75772853,-95.28211983,77011
112801,29.75977525,-95.2851333,77011
112809,29.75702101,-95.28508768,77011
112905,29.7543735,-95.33316035,77003
112916,29.706230100000003,-95.40301521,77030
112919,29.68579481,-95.23622898,77017
112949,29.62903011,-95.48034523,77085
112963,29.73927124,-95.34582524,77003
112986,29.66136736,-95.49693292,77096
113132,29.78285988,-95.36637123,77009
113181,29.825008299999997,-95.47867595,77092
113256,29.7040271,-95.31805422,77023
113257,29.7040271,-95.31805422,77023
113289,29.82186705,-95.5333252,77080
113431,29.78776172,-95.33429709,77026
113606,29.58430249,-95.46034044,77053
113751,29.70913315,-95.48886107,77081
113832,29.84036063,-95.47973628,77092
113883,29.714836100000003,-95.31547542,77023
113895,29.78525727,-95.37007561,77009
113996,29.66913597,-95.32379158,77033
114040,29.61724277,-95.46996298,77085
114049,29.62626445,-95.50125131,77085
114116,29.92790407,-95.40639489,77060
114178,29.88438089,-95.29681054,77016
114220,29.63523868,-95.24889366,77075
114281,29.87921535,-95.42821503,77088
114382,30.08188993,-95.19884114,77339
114394,29.67902951,-95.3430176,77033
114411,29.76187125,-95.28218851,77011
114428,29.75427242,-95.2835464,77011
114455,29.69069295,-95.35750584,77021
114524,29.62626445,-95.50125131,77085
114626,29.827190299999998,-95.33768451,77026
114750,29.7686749,-95.33570103,77020
114903,29.63300785,-95.21455406,77034
114911,29.76394282,-95.46341716,77056
114956,29.68540395,-95.28432465,77087
114957,29.72592935,-95.54523464,77042
114962,29.77848628,-95.40962992,77007
114963,29.84509473,-95.4179459,77018
114983,29.69736858,-95.31363681,77087
114994,29.67183293,-95.35260769,77033
115049,29.76394282,-95.46341716,77056
115097,29.76394282,-95.46341716,77056
115166,29.59966464,-95.18430341,77034
115170,29.59966464,-95.18430341,77034
115187,29.84644505,-95.37817392,77076
115197,29.73931506,-95.37631224,77006
115320,29.72592935,-95.54523464,77042
115361,29.750057199999997,-95.47696692,77056
115372,29.85726208,-95.34657759,77093
115491,29.70457657,-95.32252499,77023
115553,29.84499463,-95.30585353,77016
115590,29.75269506,-95.37952422,77002
115620,29.948499600000005,-95.32573701,77032
115637,29.89953097,-95.41502835,77037
115645,29.77947812,-95.36553956,77009
115672,29.80395118,-95.31702425,77026
115694,29.85726208,-95.34657759,77093
115699,29.73889448,-95.3822036,77006
115732,29.93178937,-95.40007019,77060
115757,29.836277000000003,-95.44792929,77018
115778,29.96783657,-95.16696689,77346
115798,29.82816504,-95.33770759,77093
115823,29.61938098,-95.28829191,77075
115836,29.68119232,-95.48426044,77096
115914,29.66364658,-95.54087842,77031
115994,29.80033307,-95.68846902,77084
116090,29.61560642,-95.45878941,77085
116100,29.826061300000003,-95.47637185,77092
116121,29.61368224,-95.26108828,77075
116206,29.86461441,-95.29294592,77016
116216,29.63730605,-95.33598063,77048
116237,29.80829422,-95.49205777,77055
116265,29.63633963,-95.43469221,77045
116285,30.048993300000003,-95.2160573,77339
116305,29.67420956,-95.35661324,77033
116330,29.72070307,-95.52901458,77063
116348,29.79295147,-95.38510119,77009
116427,29.74242986,-95.41551974,77019
116470,29.72047807,-95.53131865,77063
116564,29.68912496,-95.46471409,77401
116577,29.82254836,-95.37160447,77022
116578,29.821529499999997,-95.37159738,77022
116603,29.6842918,-95.48180394,77096
116692,29.69955448,-95.58777619,77072
116739,29.81473554,-95.3654556,77022
116758,29.78414334,-95.45677943,77008
116827,29.77956781,-95.34288027,77020
116836,29.72753523,-95.35562893,77004
116934,29.72373085,-95.43637131,77046
116978,30.07845147,-95.18258359,77345
116993,29.79180489,-95.33719972,77026
117016,29.78776172,-95.33429709,77026
117035,29.70457657,-95.32252499,77023
117133,29.73927124,-95.34582524,77003
117134,29.83717147,-95.44793707,77018
117152,29.78470236,-95.35307313,77009
117159,29.71081547,-95.29462437,77023
117166,29.74920471,-95.33728022,77003
117176,30.09236497,-95.44984454,None
117194,29.84036063,-95.47973628,77092
117230,29.68029586,-95.57454679,77072
117273,29.79806321,-95.37801348,77009
117281,29.74533593,-95.42844170000001,77046
117283,29.72529228,-95.42897026,77046
117303,29.78572423,-95.73576429,None
117315,29.68187523,-95.44061275,77025
117317,29.60903361,-95.44275665,77053
117340,29.78572423,-95.73576429,None
117407,29.68234254,-95.39557658,77054
117492,29.83564564,-95.39820102,77022
117559,29.78572423,-95.73576429,None
117564,29.68290912,-95.27458195,77017
117607,29.78867713,-95.40887448,77008
117616,29.78867713,-95.40887448,77008
117674,29.67937653,-95.49204252,77096
117682,29.72204968,-94.96105488,None
117696,29.83047872,-95.52362058,77080
117754,29.75638371,-95.38399207,77002
117892,29.8631192,-95.42201237,77091
117910,29.69252018,-95.34722147,77021
117939,29.70115282,-95.33270263,77021
117943,29.70817938,-95.34809877,77021
117961,29.76514265,-95.20821049999999,77547
117981,29.76626196,-95.48217019,77024
118008,29.66659729,-95.30917354,77087
118013,29.73917019,-95.32347879,77011
118033,29.62443653,-95.38020385,77047
118082,29.75713918,-95.34391022,77003
118109,29.74813813,-95.38887347,77006
118128,29.86065675,-95.42198932,77091
118138,29.80305107,-95.50521074,77055
118145,29.69281017,-95.28534689,77087
118152,29.62093552,-95.33067328,77048
118161,29.7578965,-95.34068295,77003
118192,29.87806338,-95.2882856,77016
118201,29.88917496,-95.30281849,77016
118203,29.85823446,-95.4562911,77091
118209,29.77188502,-95.41344451,77007
118211,29.86599829,-95.46456957,77088
118265,29.69404983,-95.60681146,77072
118297,29.77955251,-95.3439255,77020
118335,29.696712599999998,-95.36651616,77021
118397,29.76808025,-95.35601106,77201
118436,29.61429841,-95.25429934,77075
118474,29.73109633,-95.35945898,77003
118476,29.85452646,-95.30050662,77016
118492,29.87311357,-95.30982199,77016
118493,29.81122782,-95.53633114,77080
118507,29.80033307,-95.68846902,77084
118511,29.85092543,-95.51538838,77040
118512,29.82384483,-95.49936683,77080
118531,29.79307968,-95.37877838,77009
118551,29.69546516,-95.55216971,77036
118565,29.7582798,-95.36896511,77201
118638,29.82458867,-95.33764642,77026
118663,29.74987988,-95.48603812,77057
118686,29.79805494,-95.6824188,77084
118774,29.76833449,-95.35587008,77201
118838,29.68994607,-95.60070483,77072
118903,29.72257999,-95.32119749,77023
118957,29.75326195,-95.39590529,77019
118989,29.85916521,-95.47006222,77091
119022,29.75638371,-95.38399207,77002
